"Correct/IndistMachines	FSMtype	States	Inputs	Outputs	ES	Resets	Symbols	Size	Exploration	seconds	AlgorithmType	Algorithm	AlgId	fileName"
"0	2	80	5	5	0	175	2373	1943	0.818795	0.071405	TS	S-method	11	Mealy_R80_5_reMij.fsm"
"0	2	80	5	5	1	8930	58089	14378	0.247517	0.023731	TS	SVS-method	0	Mealy_R80_5_reMij.fsm"
"0	2	80	5	5	1	6741	41967	10351	0.246646	0.010519	TS	W-method	1	Mealy_R80_5_reMij.fsm"
"0	2	80	5	5	1	9630	60870	13240	0.217513	0.013396	TS	W-methodST	2	Mealy_R80_5_reMij.fsm"
"0	2	80	5	5	1	4831	29003	6904	0.238044	0.009139	TS	Wp-method	3	Mealy_R80_5_reMij.fsm"
"0	2	80	5	5	1	4845	29097	6918	0.237756	0.008752	TS	Wp-methodST	4	Mealy_R80_5_reMij.fsm"
"0	2	80	5	5	1	5407	32456	7480	0.230466	0.006484	TS	HSI-method	5	Mealy_R80_5_reMij.fsm"
"0	2	80	5	5	1	1878	15085	7707	0.510905	0.005564	TS	HSI-methodST	6	Mealy_R80_5_reMij.fsm"
"0	2	80	5	5	1	2458	18056	7264	0.402304	0.009999	TS	H-method	7	Mealy_R80_5_reMij.fsm"
"0	2	80	5	5	1	2572	19554	8833	0.451723	0.011048	TS	SPY-method	8	Mealy_R80_5_reMij.fsm"
"0	2	80	5	5	1	1878	15085	7707	0.510905	0.005746	TS	SPY-methodST	9	Mealy_R80_5_reMij.fsm"
"0	2	80	5	5	1	1825	14738	7299	0.495250	0.055140	TS	SPYH-method	10	Mealy_R80_5_reMij.fsm"
"0	2	80	5	5	1	961	13597	10236	0.752813	0.572354	TS	S-method	11	Mealy_R80_5_reMij.fsm"
"0	2	80	5	5	2	44646	335106	71985	0.214813	0.100369	TS	SVS-method	0	Mealy_R80_5_reMij.fsm"
"0	2	80	5	5	2	33705	243540	51760	0.212532	0.047222	TS	W-method	1	Mealy_R80_5_reMij.fsm"
"0	2	80	5	5	2	48150	352500	66205	0.187816	0.060018	TS	W-methodST	2	Mealy_R80_5_reMij.fsm"
"0	2	80	5	5	2	24142	169097	34569	0.204433	0.038038	TS	Wp-method	3	Mealy_R80_5_reMij.fsm"
"0	2	80	5	5	2	24268	169964	34695	0.204131	0.033615	TS	Wp-methodST	4	Mealy_R80_5_reMij.fsm"
"0	2	80	5	5	2	26997	189102	37424	0.197904	0.033010	TS	HSI-method	5	Mealy_R80_5_reMij.fsm"
"0	2	80	5	5	2	9399	84887	38588	0.454581	0.019201	TS	HSI-methodST	6	Mealy_R80_5_reMij.fsm"
"0	2	80	5	5	2	10766	93073	36689	0.394196	0.049423	TS	H-method	7	Mealy_R80_5_reMij.fsm"
"0	2	80	5	5	2	11873	107728	46896	0.435319	0.107409	TS	SPY-method	8	Mealy_R80_5_reMij.fsm"
"0	2	80	5	5	2	9399	84887	38588	0.454581	0.020470	TS	SPY-methodST	9	Mealy_R80_5_reMij.fsm"
"0	2	80	5	5	2	9405	85576	36744	0.429373	0.965640	TS	SPYH-method	10	Mealy_R80_5_reMij.fsm"
"0	2	80	5	5	2	4914	77207	54851	0.710441	8.035251	TS	S-method	11	Mealy_R80_5_reMij.fsm"
"0	2	80	5	5	0	1759	9769	2756	0.282117	0.010831	TS	SVS-method	0	Mealy_R80_5_hl9gW.fsm"
"0	2	80	5	5	0	1352	7059	2073	0.293668	0.004145	TS	W-method	1	Mealy_R80_5_hl9gW.fsm"
"0	2	80	5	5	0	1605	8326	2326	0.279366	0.004553	TS	W-methodST	2	Mealy_R80_5_hl9gW.fsm"
"0	2	80	5	5	0	987	4917	1390	0.282693	0.004447	TS	Wp-method	3	Mealy_R80_5_hl9gW.fsm"
"0	2	80	5	5	0	948	4731	1351	0.285563	0.004628	TS	Wp-methodST	4	Mealy_R80_5_hl9gW.fsm"
"0	2	80	5	5	0	1095	5464	1498	0.274158	0.001994	TS	HSI-method	5	Mealy_R80_5_hl9gW.fsm"
"0	2	80	5	5	0	371	2636	1544	0.585736	0.003246	TS	HSI-methodST	6	Mealy_R80_5_hl9gW.fsm"
"0	2	80	5	5	0	657	3956	1594	0.402932	0.003064	TS	H-method	7	Mealy_R80_5_hl9gW.fsm"
"0	2	80	5	5	0	638	3722	1627	0.437131	0.002233	TS	SPY-method	8	Mealy_R80_5_hl9gW.fsm"
"0	2	80	5	5	0	371	2636	1544	0.585736	0.003213	TS	SPY-methodST	9	Mealy_R80_5_hl9gW.fsm"
"0	2	80	5	5	0	502	3225	1615	0.500775	0.005454	TS	SPYH-method	10	Mealy_R80_5_hl9gW.fsm"
"0	2	80	5	5	0	204	2403	1885	0.784436	0.075960	TS	S-method	11	Mealy_R80_5_hl9gW.fsm"
"0	2	80	5	5	1	8733	57304	13726	0.239530	0.024296	TS	SVS-method	0	Mealy_R80_5_hl9gW.fsm"
"0	2	80	5	5	1	6741	41967	10351	0.246646	0.010002	TS	W-method	1	Mealy_R80_5_hl9gW.fsm"
"0	2	80	5	5	1	8025	49655	11635	0.234317	0.010963	TS	W-methodST	2	Mealy_R80_5_hl9gW.fsm"
"0	2	80	5	5	1	4907	29416	6930	0.235586	0.008852	TS	Wp-method	3	Mealy_R80_5_hl9gW.fsm"
"0	2	80	5	5	1	4770	28575	6793	0.237725	0.008580	TS	Wp-methodST	4	Mealy_R80_5_hl9gW.fsm"
"0	2	80	5	5	1	5440	32615	7463	0.228821	0.006319	TS	HSI-method	5	Mealy_R80_5_hl9gW.fsm"
"0	2	80	5	5	1	1826	14844	7686	0.517785	0.005489	TS	HSI-methodST	6	Mealy_R80_5_hl9gW.fsm"
"0	2	80	5	5	1	2868	21146	7851	0.371276	0.011477	TS	H-method	7	Mealy_R80_5_hl9gW.fsm"
"0	2	80	5	5	1	2655	19969	8798	0.440583	0.010850	TS	SPY-method	8	Mealy_R80_5_hl9gW.fsm"
"0	2	80	5	5	1	1826	14844	7686	0.517785	0.005698	TS	SPY-methodST	9	Mealy_R80_5_hl9gW.fsm"
"0	2	80	5	5	1	1924	15778	7643	0.484409	0.057492	TS	SPYH-method	10	Mealy_R80_5_hl9gW.fsm"
"0	2	80	5	5	1	992	13340	9834	0.737181	0.552451	TS	S-method	11	Mealy_R80_5_hl9gW.fsm"
"0	2	80	5	5	2	43641	329966	68691	0.208176	0.100171	TS	SVS-method	0	Mealy_R80_5_hl9gW.fsm"
"0	2	80	5	5	2	33705	243540	51760	0.212532	0.046846	TS	W-method	1	Mealy_R80_5_hl9gW.fsm"
"0	2	80	5	5	2	40125	288400	58180	0.201734	0.050378	TS	W-methodST	2	Mealy_R80_5_hl9gW.fsm"
"0	2	80	5	5	2	24589	171832	34731	0.202122	0.036902	TS	Wp-method	3	Mealy_R80_5_hl9gW.fsm"
"0	2	80	5	5	2	23817	166464	33959	0.204002	0.032433	TS	Wp-methodST	4	Mealy_R80_5_hl9gW.fsm"
"0	2	80	5	5	2	27150	189773	37292	0.196508	0.032407	TS	HSI-method	5	Mealy_R80_5_hl9gW.fsm"
"0	2	80	5	5	2	9217	83908	38514	0.459003	0.018231	TS	HSI-methodST	6	Mealy_R80_5_hl9gW.fsm"
"0	2	80	5	5	2	11924	104269	39321	0.377111	0.057891	TS	H-method	7	Mealy_R80_5_hl9gW.fsm"
"0	2	80	5	5	2	12203	109264	46612	0.426600	0.104738	TS	SPY-method	8	Mealy_R80_5_hl9gW.fsm"
"0	2	80	5	5	2	9217	83908	38514	0.459003	0.018753	TS	SPY-methodST	9	Mealy_R80_5_hl9gW.fsm"
"0	2	80	5	5	2	9700	90171	38440	0.426301	0.819855	TS	SPYH-method	10	Mealy_R80_5_hl9gW.fsm"
"0	2	80	5	5	2	5076	76284	53119	0.696332	7.189397	TS	S-method	11	Mealy_R80_5_hl9gW.fsm"
"0	2	80	5	5	0	2004	11047	3010	0.272472	0.010790	TS	SVS-method	0	Mealy_R80_5_5EtUY.fsm"
"0	2	80	5	5	0	1284	6725	2005	0.298141	0.004689	TS	W-method	1	Mealy_R80_5_5EtUY.fsm"
"0	2	80	5	5	0	1284	6725	2005	0.298141	0.004177	TS	W-methodST	2	Mealy_R80_5_5EtUY.fsm"
"0	2	80	5	5	0	955	4765	1360	0.285414	0.004442	TS	Wp-method	3	Mealy_R80_5_5EtUY.fsm"
"0	2	80	5	5	0	985	4909	1390	0.283153	0.004611	TS	Wp-methodST	4	Mealy_R80_5_5EtUY.fsm"
"0	2	80	5	5	0	1115	5556	1520	0.273578	0.002017	TS	HSI-method	5	Mealy_R80_5_5EtUY.fsm"
"0	2	80	5	5	0	349	2509	1515	0.603826	0.003386	TS	HSI-methodST	6	Mealy_R80_5_5EtUY.fsm"
"0	2	80	5	5	0	620	3689	1528	0.414204	0.002797	TS	H-method	7	Mealy_R80_5_5EtUY.fsm"
"0	2	80	5	5	0	629	3723	1672	0.449100	0.002266	TS	SPY-method	8	Mealy_R80_5_5EtUY.fsm"
"0	2	80	5	5	0	349	2509	1515	0.603826	0.003315	TS	SPY-methodST	9	Mealy_R80_5_5EtUY.fsm"
"0	2	80	5	5	0	464	3005	1548	0.515141	0.004850	TS	SPYH-method	10	Mealy_R80_5_5EtUY.fsm"
"0	2	80	5	5	0	164	2241	1836	0.819277	0.067952	TS	S-method	11	Mealy_R80_5_5EtUY.fsm"
"0	2	80	5	5	1	9973	65016	15043	0.231374	0.024837	TS	SVS-method	0	Mealy_R80_5_5EtUY.fsm"
"0	2	80	5	5	1	6420	40045	10030	0.250468	0.010053	TS	W-method	1	Mealy_R80_5_5EtUY.fsm"
"0	2	80	5	5	1	6420	40045	10030	0.250468	0.009665	TS	W-methodST	2	Mealy_R80_5_5EtUY.fsm"
"0	2	80	5	5	1	4790	28695	6825	0.237846	0.008838	TS	Wp-method	3	Mealy_R80_5_5EtUY.fsm"
"0	2	80	5	5	1	4927	29519	6962	0.235848	0.008812	TS	Wp-methodST	4	Mealy_R80_5_5EtUY.fsm"
"0	2	80	5	5	1	5583	33457	7618	0.227695	0.006513	TS	HSI-method	5	Mealy_R80_5_5EtUY.fsm"
"0	2	80	5	5	1	1744	14316	7594	0.530455	0.005473	TS	HSI-methodST	6	Mealy_R80_5_5EtUY.fsm"
"0	2	80	5	5	1	2578	18968	7381	0.389129	0.010805	TS	H-method	7	Mealy_R80_5_5EtUY.fsm"
"0	2	80	5	5	1	2624	20012	9064	0.452928	0.011611	TS	SPY-method	8	Mealy_R80_5_5EtUY.fsm"
"0	2	80	5	5	1	1744	14316	7594	0.530455	0.005772	TS	SPY-methodST	9	Mealy_R80_5_5EtUY.fsm"
"0	2	80	5	5	1	1794	14885	7422	0.498623	0.058736	TS	SPYH-method	10	Mealy_R80_5_5EtUY.fsm"
"0	2	80	5	5	1	784	12713	10099	0.794384	0.585074	TS	S-method	11	Mealy_R80_5_5EtUY.fsm"
"0	2	80	5	5	2	49873	374973	75199	0.200545	0.103685	TS	SVS-method	0	Mealy_R80_5_5EtUY.fsm"
"0	2	80	5	5	2	32100	232325	50155	0.215883	0.047272	TS	W-method	1	Mealy_R80_5_5EtUY.fsm"
"0	2	80	5	5	2	32100	232325	50155	0.215883	0.041864	TS	W-methodST	2	Mealy_R80_5_5EtUY.fsm"
"0	2	80	5	5	2	23945	167411	34099	0.203684	0.034663	TS	Wp-method	3	Mealy_R80_5_5EtUY.fsm"
"0	2	80	5	5	2	24608	172051	34762	0.202045	0.033782	TS	Wp-methodST	4	Mealy_R80_5_5EtUY.fsm"
"0	2	80	5	5	2	27900	195058	38054	0.195091	0.033747	TS	HSI-method	5	Mealy_R80_5_5EtUY.fsm"
"0	2	80	5	5	2	8700	80112	37890	0.472963	0.018287	TS	HSI-methodST	6	Mealy_R80_5_5EtUY.fsm"
"0	2	80	5	5	2	10354	90812	36659	0.403680	0.053215	TS	H-method	7	Mealy_R80_5_5EtUY.fsm"
"0	2	80	5	5	2	12105	109987	48049	0.436861	0.112852	TS	SPY-method	8	Mealy_R80_5_5EtUY.fsm"
"0	2	80	5	5	2	8700	80112	37890	0.472963	0.021418	TS	SPY-methodST	9	Mealy_R80_5_5EtUY.fsm"
"0	2	80	5	5	2	8963	83198	36975	0.444422	0.827254	TS	SPYH-method	10	Mealy_R80_5_5EtUY.fsm"
"0	2	80	5	5	2	4206	72754	54436	0.748220	8.176644	TS	S-method	11	Mealy_R80_5_5EtUY.fsm"
"0	2	80	5	5	0	1810	10347	2897	0.279985	0.010942	TS	SVS-method	0	Mealy_R80_5_QM4ky.fsm"
"0	2	80	5	5	0	1605	8225	2005	0.243769	0.004087	TS	W-method	1	Mealy_R80_5_QM4ky.fsm"
"0	2	80	5	5	0	1345	7215	2066	0.286348	0.004308	TS	W-methodST	2	Mealy_R80_5_QM4ky.fsm"
"0	2	80	5	5	0	973	4989	1373	0.275205	0.004609	TS	Wp-method	3	Mealy_R80_5_QM4ky.fsm"
"0	2	80	5	5	0	930	4824	1384	0.286899	0.004662	TS	Wp-methodST	4	Mealy_R80_5_QM4ky.fsm"
"0	2	80	5	5	0	1125	5772	1525	0.264207	0.002049	TS	HSI-method	5	Mealy_R80_5_QM4ky.fsm"
"0	2	80	5	5	0	420	2932	1566	0.534106	0.003350	TS	HSI-methodST	6	Mealy_R80_5_QM4ky.fsm"
"0	2	80	5	5	0	656	3955	1553	0.392668	0.003057	TS	H-method	7	Mealy_R80_5_QM4ky.fsm"
"0	2	80	5	5	0	611	3781	1721	0.455171	0.002316	TS	SPY-method	8	Mealy_R80_5_QM4ky.fsm"
"0	2	80	5	5	0	420	2932	1566	0.534106	0.003322	TS	SPY-methodST	9	Mealy_R80_5_QM4ky.fsm"
"0	2	80	5	5	0	475	3144	1554	0.494275	0.005374	TS	SPYH-method	10	Mealy_R80_5_QM4ky.fsm"
"0	2	80	5	5	0	192	2530	2014	0.796047	0.082208	TS	S-method	11	Mealy_R80_5_QM4ky.fsm"
"0	2	80	5	5	1	9148	61449	14637	0.238198	0.025395	TS	SVS-method	0	Mealy_R80_5_QM4ky.fsm"
"0	2	80	5	5	1	8025	49150	10030	0.204069	0.011216	TS	W-method	1	Mealy_R80_5_QM4ky.fsm"
"0	2	80	5	5	1	6741	42891	10351	0.241333	0.010036	TS	W-methodST	2	Mealy_R80_5_QM4ky.fsm"
"0	2	80	5	5	1	4883	29931	6888	0.230129	0.009093	TS	Wp-method	3	Mealy_R80_5_QM4ky.fsm"
"0	2	80	5	5	1	4630	28683	6931	0.241641	0.009051	TS	Wp-methodST	4	Mealy_R80_5_QM4ky.fsm"
"0	2	80	5	5	1	5622	34467	7627	0.221284	0.006842	TS	HSI-method	5	Mealy_R80_5_QM4ky.fsm"
"0	2	80	5	5	1	2086	16661	7846	0.470920	0.005837	TS	HSI-methodST	6	Mealy_R80_5_QM4ky.fsm"
"0	2	80	5	5	1	2753	20237	7467	0.368978	0.011265	TS	H-method	7	Mealy_R80_5_QM4ky.fsm"
"0	2	80	5	5	1	2588	20446	9317	0.455688	0.011962	TS	SPY-method	8	Mealy_R80_5_QM4ky.fsm"
"0	2	80	5	5	1	2086	16661	7846	0.470920	0.006195	TS	SPY-methodST	9	Mealy_R80_5_QM4ky.fsm"
"0	2	80	5	5	1	1969	15960	7326	0.459023	0.057258	TS	SPYH-method	10	Mealy_R80_5_QM4ky.fsm"
"0	2	80	5	5	1	933	14187	10835	0.763727	0.619177	TS	S-method	11	Mealy_R80_5_QM4ky.fsm"
"0	2	80	5	5	2	45742	352971	73187	0.207346	0.109112	TS	SVS-method	0	Mealy_R80_5_QM4ky.fsm"
"0	2	80	5	5	2	40125	285875	50155	0.175444	0.054896	TS	W-method	1	Mealy_R80_5_QM4ky.fsm"
"0	2	80	5	5	2	33705	248160	51760	0.208575	0.044394	TS	W-methodST	2	Mealy_R80_5_QM4ky.fsm"
"0	2	80	5	5	2	24328	173335	34358	0.198217	0.036487	TS	Wp-method	3	Mealy_R80_5_QM4ky.fsm"
"0	2	80	5	5	2	23085	165952	34593	0.208452	0.033710	TS	Wp-methodST	4	Mealy_R80_5_QM4ky.fsm"
"0	2	80	5	5	2	28021	199601	38051	0.190635	0.034630	TS	HSI-method	5	Mealy_R80_5_QM4ky.fsm"
"0	2	80	5	5	2	10421	93749	39332	0.419546	0.021027	TS	HSI-methodST	6	Mealy_R80_5_QM4ky.fsm"
"0	2	80	5	5	2	11766	100781	36704	0.364196	0.055549	TS	H-method	7	Mealy_R80_5_QM4ky.fsm"
"0	2	80	5	5	2	12032	112323	49265	0.438601	0.115227	TS	SPY-method	8	Mealy_R80_5_QM4ky.fsm"
"0	2	80	5	5	2	10421	93749	39332	0.419546	0.022628	TS	SPY-methodST	9	Mealy_R80_5_QM4ky.fsm"
"0	2	80	5	5	2	10085	91918	36668	0.398921	0.899974	TS	SPYH-method	10	Mealy_R80_5_QM4ky.fsm"
"0	2	80	5	5	2	4651	80703	59251	0.734186	8.524389	TS	S-method	11	Mealy_R80_5_QM4ky.fsm"
"0	2	80	5	5	0	1743	9612	2741	0.285164	0.011014	TS	SVS-method	0	Mealy_R80_5_cvib3.fsm"
"0	2	80	5	5	0	1344	7366	2065	0.280342	0.004614	TS	W-method	1	Mealy_R80_5_cvib3.fsm"
"0	2	80	5	5	0	1344	7366	2065	0.280342	0.004612	TS	W-methodST	2	Mealy_R80_5_cvib3.fsm"
"0	2	80	5	5	0	1017	5108	1429	0.279757	0.004557	TS	Wp-method	3	Mealy_R80_5_cvib3.fsm"
"0	2	80	5	5	0	1001	5020	1413	0.281474	0.004635	TS	Wp-methodST	4	Mealy_R80_5_cvib3.fsm"
"0	2	80	5	5	0	1111	5579	1523	0.272988	0.002034	TS	HSI-method	5	Mealy_R80_5_cvib3.fsm"
"0	2	80	5	5	0	370	2631	1541	0.585709	0.003271	TS	HSI-methodST	6	Mealy_R80_5_cvib3.fsm"
"0	2	80	5	5	0	608	3749	1562	0.416644	0.002835	TS	H-method	7	Mealy_R80_5_cvib3.fsm"
"0	2	80	5	5	0	637	3811	1699	0.445815	0.002279	TS	SPY-method	8	Mealy_R80_5_cvib3.fsm"
"0	2	80	5	5	0	370	2631	1541	0.585709	0.003272	TS	SPY-methodST	9	Mealy_R80_5_cvib3.fsm"
"0	2	80	5	5	0	479	3148	1605	0.509848	0.005127	TS	SPYH-method	10	Mealy_R80_5_cvib3.fsm"
"0	2	80	5	5	0	170	2345	1930	0.823028	0.073537	TS	S-method	11	Mealy_R80_5_cvib3.fsm"
"0	2	80	5	5	1	8778	57192	13741	0.240261	0.024997	TS	SVS-method	0	Mealy_R80_5_cvib3.fsm"
"0	2	80	5	5	1	6741	43656	10351	0.237104	0.011455	TS	W-method	1	Mealy_R80_5_cvib3.fsm"
"0	2	80	5	5	1	6741	43656	10351	0.237104	0.010566	TS	W-methodST	2	Mealy_R80_5_cvib3.fsm"
"0	2	80	5	5	1	5035	30312	7123	0.234989	0.009077	TS	Wp-method	3	Mealy_R80_5_cvib3.fsm"
"0	2	80	5	5	1	4971	29922	7059	0.235913	0.008867	TS	Wp-methodST	4	Mealy_R80_5_cvib3.fsm"
"0	2	80	5	5	1	5531	33302	7619	0.228785	0.006435	TS	HSI-method	5	Mealy_R80_5_cvib3.fsm"
"0	2	80	5	5	1	1839	14906	7674	0.514826	0.005685	TS	HSI-methodST	6	Mealy_R80_5_cvib3.fsm"
"0	2	80	5	5	1	2693	19975	7742	0.387584	0.010840	TS	H-method	7	Mealy_R80_5_cvib3.fsm"
"0	2	80	5	5	1	2753	20771	9068	0.436570	0.011558	TS	SPY-method	8	Mealy_R80_5_cvib3.fsm"
"0	2	80	5	5	1	1839	14906	7674	0.514826	0.005925	TS	SPY-methodST	9	Mealy_R80_5_cvib3.fsm"
"0	2	80	5	5	1	1908	15578	7661	0.491783	0.062242	TS	SPYH-method	10	Mealy_R80_5_cvib3.fsm"
"0	2	80	5	5	1	772	12997	10422	0.801877	0.561185	TS	S-method	11	Mealy_R80_5_cvib3.fsm"
"0	2	80	5	5	2	43921	330119	68784	0.208361	0.099546	TS	SVS-method	0	Mealy_R80_5_cvib3.fsm"
"0	2	80	5	5	2	33705	251985	51760	0.205409	0.047394	TS	W-method	1	Mealy_R80_5_cvib3.fsm"
"0	2	80	5	5	2	33705	251985	51760	0.205409	0.044128	TS	W-methodST	2	Mealy_R80_5_cvib3.fsm"
"0	2	80	5	5	2	25194	176737	35639	0.201650	0.036094	TS	Wp-method	3	Mealy_R80_5_cvib3.fsm"
"0	2	80	5	5	2	24863	174406	35308	0.202447	0.034289	TS	Wp-methodST	4	Mealy_R80_5_cvib3.fsm"
"0	2	80	5	5	2	27645	193911	38090	0.196430	0.033013	TS	HSI-method	5	Mealy_R80_5_cvib3.fsm"
"0	2	80	5	5	2	9239	84058	38441	0.457315	0.018551	TS	HSI-methodST	6	Mealy_R80_5_cvib3.fsm"
"0	2	80	5	5	2	11529	101306	38562	0.380649	0.052062	TS	H-method	7	Mealy_R80_5_cvib3.fsm"
"0	2	80	5	5	2	12537	113717	48836	0.429452	0.109820	TS	SPY-method	8	Mealy_R80_5_cvib3.fsm"
"0	2	80	5	5	2	9239	84058	38441	0.457315	0.021344	TS	SPY-methodST	9	Mealy_R80_5_cvib3.fsm"
"0	2	80	5	5	2	9354	87343	38153	0.436818	0.992503	TS	SPYH-method	10	Mealy_R80_5_cvib3.fsm"
"0	2	80	5	5	2	3918	74423	57201	0.768593	7.956494	TS	S-method	11	Mealy_R80_5_cvib3.fsm"
"0	2	80	5	5	0	1852	10195	2801	0.274743	0.011203	TS	SVS-method	0	Mealy_R80_5_ULsHJ.fsm"
"0	2	80	5	5	0	1605	8065	2005	0.248605	0.003990	TS	W-method	1	Mealy_R80_5_ULsHJ.fsm"
"0	2	80	5	5	0	1605	8065	2005	0.248605	0.004078	TS	W-methodST	2	Mealy_R80_5_ULsHJ.fsm"
"0	2	80	5	5	0	972	4882	1372	0.281032	0.004571	TS	Wp-method	3	Mealy_R80_5_ULsHJ.fsm"
"0	2	80	5	5	0	965	4846	1365	0.281676	0.004659	TS	Wp-methodST	4	Mealy_R80_5_ULsHJ.fsm"
"0	2	80	5	5	0	1102	5553	1502	0.270484	0.002054	TS	HSI-method	5	Mealy_R80_5_ULsHJ.fsm"
"0	2	80	5	5	0	351	2565	1530	0.596491	0.003353	TS	HSI-methodST	6	Mealy_R80_5_ULsHJ.fsm"
"0	2	80	5	5	0	601	3653	1534	0.419929	0.002730	TS	H-method	7	Mealy_R80_5_ULsHJ.fsm"
"0	2	80	5	5	0	622	3685	1637	0.444233	0.002204	TS	SPY-method	8	Mealy_R80_5_ULsHJ.fsm"
"0	2	80	5	5	0	351	2565	1530	0.596491	0.003333	TS	SPY-methodST	9	Mealy_R80_5_ULsHJ.fsm"
"0	2	80	5	5	0	438	2937	1574	0.535921	0.005016	TS	SPYH-method	10	Mealy_R80_5_ULsHJ.fsm"
"0	2	80	5	5	0	154	2298	1923	0.836815	0.075656	TS	S-method	11	Mealy_R80_5_ULsHJ.fsm"
"0	2	80	5	5	1	9256	60195	14017	0.232860	0.025011	TS	SVS-method	0	Mealy_R80_5_ULsHJ.fsm"
"0	2	80	5	5	1	8025	48350	10030	0.207446	0.011080	TS	W-method	1	Mealy_R80_5_ULsHJ.fsm"
"0	2	80	5	5	1	8025	48350	10030	0.207446	0.010472	TS	W-methodST	2	Mealy_R80_5_ULsHJ.fsm"
"0	2	80	5	5	1	4871	29344	6876	0.234324	0.008868	TS	Wp-method	3	Mealy_R80_5_ULsHJ.fsm"
"0	2	80	5	5	1	4841	29159	6846	0.234782	0.008853	TS	Wp-methodST	4	Mealy_R80_5_ULsHJ.fsm"
"0	2	80	5	5	1	5502	33174	7507	0.226292	0.006582	TS	HSI-method	5	Mealy_R80_5_ULsHJ.fsm"
"0	2	80	5	5	1	1753	14565	7675	0.526948	0.005569	TS	HSI-methodST	6	Mealy_R80_5_ULsHJ.fsm"
"0	2	80	5	5	1	2635	19492	7506	0.385081	0.010388	TS	H-method	7	Mealy_R80_5_ULsHJ.fsm"
"0	2	80	5	5	1	2633	19883	8845	0.444852	0.011353	TS	SPY-method	8	Mealy_R80_5_ULsHJ.fsm"
"0	2	80	5	5	1	1753	14565	7675	0.526948	0.005748	TS	SPY-methodST	9	Mealy_R80_5_ULsHJ.fsm"
"0	2	80	5	5	1	1786	14811	7614	0.514077	0.056052	TS	SPYH-method	10	Mealy_R80_5_ULsHJ.fsm"
"0	2	80	5	5	1	740	13056	10592	0.811275	0.592996	TS	S-method	11	Mealy_R80_5_ULsHJ.fsm"
"0	2	80	5	5	2	46327	347618	70168	0.201854	0.104922	TS	SVS-method	0	Mealy_R80_5_ULsHJ.fsm"
"0	2	80	5	5	2	40125	281875	50155	0.177933	0.052632	TS	W-method	1	Mealy_R80_5_ULsHJ.fsm"
"0	2	80	5	5	2	40125	281875	50155	0.177933	0.049047	TS	W-methodST	2	Mealy_R80_5_ULsHJ.fsm"
"0	2	80	5	5	2	24381	171233	34411	0.200960	0.034881	TS	Wp-method	3	Mealy_R80_5_ULsHJ.fsm"
"0	2	80	5	5	2	24237	170219	34267	0.201311	0.033809	TS	Wp-methodST	4	Mealy_R80_5_ULsHJ.fsm"
"0	2	80	5	5	2	27505	193229	37535	0.194251	0.033526	TS	HSI-method	5	Mealy_R80_5_ULsHJ.fsm"
"0	2	80	5	5	2	8767	81569	38402	0.470792	0.018178	TS	HSI-methodST	6	Mealy_R80_5_ULsHJ.fsm"
"0	2	80	5	5	2	10973	97867	37942	0.387689	0.050793	TS	H-method	7	Mealy_R80_5_ULsHJ.fsm"
"0	2	80	5	5	2	12146	109350	47031	0.430096	0.110977	TS	SPY-method	8	Mealy_R80_5_ULsHJ.fsm"
"0	2	80	5	5	2	8767	81569	38402	0.470792	0.020559	TS	SPY-methodST	9	Mealy_R80_5_ULsHJ.fsm"
"0	2	80	5	5	2	8800	82463	37575	0.455659	0.908669	TS	SPYH-method	10	Mealy_R80_5_ULsHJ.fsm"
"0	2	80	5	5	2	3905	73967	56957	0.770033	8.405947	TS	S-method	11	Mealy_R80_5_ULsHJ.fsm"
"0	2	80	5	5	0	1837	10444	2912	0.278820	0.010545	TS	SVS-method	0	Mealy_R80_5_T2mhr.fsm"
"0	2	80	5	5	0	963	5493	2005	0.365010	0.004277	TS	W-method	1	Mealy_R80_5_T2mhr.fsm"
"0	2	80	5	5	0	1605	8406	2326	0.276707	0.004579	TS	W-methodST	2	Mealy_R80_5_T2mhr.fsm"
"0	2	80	5	5	0	989	4992	1392	0.278846	0.004541	TS	Wp-method	3	Mealy_R80_5_T2mhr.fsm"
"0	2	80	5	5	0	941	4743	1344	0.283365	0.004627	TS	Wp-methodST	4	Mealy_R80_5_T2mhr.fsm"
"0	2	80	5	5	0	1073	5421	1476	0.272274	0.002062	TS	HSI-method	5	Mealy_R80_5_T2mhr.fsm"
"0	2	80	5	5	0	399	2776	1551	0.558718	0.003276	TS	HSI-methodST	6	Mealy_R80_5_T2mhr.fsm"
"0	2	80	5	5	0	632	3785	1538	0.406341	0.002882	TS	H-method	7	Mealy_R80_5_T2mhr.fsm"
"0	2	80	5	5	0	619	3702	1643	0.443814	0.002239	TS	SPY-method	8	Mealy_R80_5_T2mhr.fsm"
"0	2	80	5	5	0	399	2776	1551	0.558718	0.003312	TS	SPY-methodST	9	Mealy_R80_5_T2mhr.fsm"
"0	2	80	5	5	0	454	2993	1539	0.514200	0.004873	TS	SPYH-method	10	Mealy_R80_5_T2mhr.fsm"
"0	2	80	5	5	0	187	2454	1969	0.802363	0.074658	TS	S-method	11	Mealy_R80_5_T2mhr.fsm"
"0	2	80	5	5	1	9101	60906	14566	0.239155	0.023887	TS	SVS-method	0	Mealy_R80_5_T2mhr.fsm"
